Boresight Angle,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-25,29.05098040014257,47,28.12257533232153,-2.0
-24,29.05098040014257,47,28.212226399350318,-2.0
-24,29.05098040014257,46,27.947282307057517,-1.0
-23,29.05098040014257,46,27.838309824021053,-1.0
-23,29.05098040014257,46,26.80449870374764,-2.0
-23,29.05098040014257,45,29.57018810580138,0.0
-23,29.05098040014257,45,29.579121077562625,0.0
-23,29.05098040014257,45,29.01601162598375,-1.0
-22,29.05098040014257,45,28.116404813633157,-1.0
-22,29.05098040014257,45,27.749852104972742,-1.0
-22,29.05098040014257,45,28.23034536418561,-1.0
-22,29.05098040014257,45,28.11246565763496,-1.0
-21,29.05098040014257,45,27.84383452827973,-2.0
-21,29.05098040014257,44,28.780865533986194,-1.0
-21,29.05098040014257,44,29.010103348936106,-1.0
-20,29.05098040014257,44,28.912796615616728,-1.0
-20,29.05098040014257,44,28.02808723227797,-1.0
-20,29.05098040014257,44,28.016494672697316,-1.0
-20,29.05098040014257,44,27.87277711959119,-1.0
-20,29.05098040014257,44,27.96549955017657,-1.0
-19,29.05098040014257,44,26.947183393093027,-1.0
-19,29.05098040014257,43,28.26663419142133,-1.0
-19,29.05098040014257,43,27.87627200345191,0.0
-19,29.05098040014257,43,29.765645194145613,0.0
-18,29.05098040014257,43,27.761119070912407,-2.0
-18,29.05098040014257,42,28.946393089891306,-1.0
-18,29.05098040014257,42,29.00363731574084,-1.0
-17,29.05098040014257,42,27.64941774907516,-2.0
-17,29.05098040014257,41,28.830912374090104,-1.0
-17,29.05098040014257,41,28.57749811961225,-1.0
-16,29.05098040014257,41,28.875970176629338,-1.0
-16,29.05098040014257,41,27.49866404725224,-1.0
-16,29.05098040014257,40,30.123460007403352,0.0
-16,29.05098040014257,40,30.016743807650634,0.0
-16,29.05098040014257,40,30.15091867584376,0.0
-16,29.05098040014257,40,30.43624669285725,0.0
-15,29.05098040014257,40,30.0811864565904,0.0
-15,29.05098040014257,40,29.82589965842593,0.0
-15,29.05098040014257,40,29.478933443697308,0.0
-15,29.05098040014257,40,29.488003249220505,0.0
-15,29.05098040014257,40,29.705529488703988,0.0
-15,29.05098040014257,40,29.864810412540464,0.0
-15,29.05098040014257,40,29.396722891236276,0.0
-15,29.05098040014257,40,29.15447042612541,0.0
-14,29.05098040014257,40,27.771380019070648,-2.0
-14,29.05098040014257,39,29.61421556977577,0.0
-14,29.05098040014257,39,29.738047470082684,0.0
-14,29.05098040014257,39,29.679962947922675,0.0
-13,29.05098040014257,39,29.508281676699117,0.0
-13,29.05098040014257,39,28.01599093771764,-1.0
-13,29.05098040014257,38,29.85148873546769,0.0
-13,29.05098040014257,38,29.7636225085445,0.0
-13,29.05098040014257,38,29.471407386673185,0.0
-13,29.05098040014257,38,29.90550209141864,0.0
-12,29.05098040014257,38,28.60923097694058,-1.0
-12,29.05098040014257,38,28.793786987657704,-1.0
-12,29.05098040014257,38,28.770028701620923,-1.0
-11,29.05098040014257,38,26.696270545070504,-2.0
-11,29.05098040014257,37,29.498357110268078,0.0
-11,29.05098040014257,37,29.6215687385388,0.0
-11,29.05098040014257,37,29.69509529068468,0.0
-10,29.05098040014257,37,29.63069611831022,0.0
-10,29.05098040014257,37,27.232021811631817,-2.0
-10,29.05098040014257,36,29.383004964342668,0.0
-10,29.05098040014257,36,29.41804865569935,0.0
-10,29.05098040014257,36,29.4148493359862,0.0
-9,29.05098040014257,36,29.276720346440364,0.0
-9,29.05098040014257,36,28.67002111582716,-1.0
-9,29.05098040014257,36,28.142743865891184,-1.0
-8,29.05098040014257,36,28.352875236264005,-2.0
-8,29.05098040014257,35,28.331592906171664,-1.0
-8,29.05098040014257,35,28.32330255428122,-1.0
-6,29.05098040014257,35,27.32493236618444,-3.0
-6,29.05098040014257,33,14.171110488959044,0.0
-6,29.05098040014257,34,29.256630542875318,0.0
-5,29.05098040014257,34,27.28293577107893,-2.0
-5,29.05098040014257,33,28.03618273685047,-1.0
-5,29.05098040014257,33,27.81738561858939,-1.0
-5,29.05098040014257,33,28.31892499245982,-1.0
-4,29.05098040014257,33,28.27374016788301,-1.0
-4,29.05098040014257,33,26.81144622653664,-1.0
-4,29.05098040014257,32,29.14475598473601,0.0
-4,29.05098040014257,32,29.11681957551244,0.0
-4,29.05098040014257,32,29.281895169675963,0.0
-4,29.05098040014257,32,29.144005254474077,0.0
-4,29.05098040014257,32,29.415117427364763,0.0
-3,29.05098040014257,32,29.26708259302704,0.0
-3,29.05098040014257,32,28.032529332184005,-1.0
-3,29.05098040014257,32,27.597841556305585,-1.0
-2,29.05098040014257,32,27.70968553084508,-2.0
-2,29.05098040014257,31,28.254151819535,-1.0
-2,29.05098040014257,31,28.54778619607226,-1.0
-1,29.05098040014257,31,26.99159817348395,-2.0
-1,29.05098040014257,30,28.973119334622037,0.0
-1,29.05098040014257,30,28.931520652432965,0.0
-1,29.05098040014257,30,29.292129920737622,0.0
0,29.05098040014257,30,29.3009576255439,0.0
0,29.05098040014257,30,28.05706770377558,-1.0
0,29.05098040014257,29,29.952525346136603,0.0
0,29.05098040014257,29,29.74420478641748,0.0
0,29.05098040014257,29,29.83607426576158,0.0
1,29.05098040014257,30,29.764361909396985,0.0
1,29.05098040014257,29,28.59614469998141,-1.0
1,29.05098040014257,29,28.40122901134317,-1.0
2,29.05098040014257,29,28.696266158805187,-1.0
2,29.05098040014257,29,26.78333904212761,-3.0
2,29.05098040014257,28,28.553396828798824,-1.0
3,29.05098040014257,28,26.594156374580784,-1.0
3,29.05098040014257,28,28.399889855208507,-1.0
3,29.05098040014257,28,27.72405600189242,-1.0
4,29.05098040014257,27,28.65508482932554,-1.0
4,29.05098040014257,27,28.44535506300124,-1.0
4,29.05098040014257,27,28.019934731087154,-1.0
4,29.05098040014257,27,27.952500593174264,-1.0
5,29.05098040014257,27,28.2054533816086,-1.0
5,29.05098040014257,27,26.52884566766109,-1.0
5,29.05098040014257,26,28.96455562358877,-1.0
5,29.05098040014257,26,29.141525578896108,0.0
6,29.05098040014257,26,28.98416628107033,-2.0
6,29.05098040014257,25,30.03213064348273,0.0
6,29.05098040014257,25,28.60988431507521,-1.0
6,29.05098040014257,25,28.95225852948709,-1.0
8,29.05098040014257,25,27.54958539084513,-1.0
8,29.05098040014257,24,12.181753266580756,0.0
9,29.05098040014257,24,28.08773756662225,-1.0
9,29.05098040014257,24,29.139021947208462,0.0
9,29.05098040014257,23,29.022126162725375,-1.0
9,29.05098040014257,23,29.238900089191876,0.0
9,29.05098040014257,23,29.186512778288247,0.0
9,29.05098040014257,23,29.506026250410837,0.0
10,29.05098040014257,23,28.95818163370356,-2.0
10,29.05098040014257,22,30.11434615955597,0.0
10,29.05098040014257,22,28.56052464290072,-1.0
11,29.05098040014257,22,28.099680596400116,-2.0
11,29.05098040014257,22,27.58224763342659,-1.0
12,29.05098040014257,22,27.775644649576883,-1.0
12,29.05098040014257,22,26.378159999976845,-3.0
12,29.05098040014257,21,29.0323714006982,-1.0
13,29.05098040014257,21,29.01400374478864,-1.0
13,29.05098040014257,21,28.0332935111717,-1.0
13,29.05098040014257,20,28.858083442239483,-1.0
13,29.05098040014257,20,28.78205786699916,-1.0
14,29.05098040014257,20,29.00041827921985,-1.0
14,29.05098040014257,21,25.64258275690521,-1.0
14,29.05098040014257,20,27.897085833787017,-1.0
14,29.05098040014257,20,27.90002986520126,-1.0
14,29.05098040014257,20,27.945599486816185,-1.0
15,29.05098040014257,20,25.689617872078607,-1.0
15,29.05098040014257,19,28.70622098901808,-1.0
15,29.05098040014257,19,28.72244489662408,0.0
15,29.05098040014257,19,29.44959600716828,0.0
16,29.05098040014257,19,27.171462379652247,-2.0
16,29.05098040014257,18,28.55705076728569,-1.0
17,29.05098040014257,18,28.44697645627464,-2.0
17,29.05098040014257,18,28.1397250937694,-1.0
17,29.05098040014257,18,28.136185646461364,-1.0
17,29.05098040014257,18,27.687815426138336,0.0
18,29.05098040014257,18,29.399082834219712,0.0
18,29.05098040014257,17,27.38249670224344,-1.0
18,29.05098040014257,17,27.806284613103102,-1.0
19,29.05098040014257,17,27.90341083945064,-2.0
19,29.05098040014257,16,29.001831335688895,-1.0
19,29.05098040014257,16,28.87117609134668,-1.0
19,29.05098040014257,16,28.812849868839336,-1.0
20,29.05098040014257,16,28.629770436534493,-2.0
20,29.05098040014257,15,28.768676576501875,-1.0
20,29.05098040014257,15,29.08270111727416,0.0
20,29.05098040014257,15,28.769563456204864,-1.0
21,29.05098040014257,15,30.0247099687438,0.0
21,29.05098040014257,15,28.010161304439716,-1.0
21,29.05098040014257,15,28.387404456164028,-1.0
21,29.05098040014257,15,28.59127587870045,-1.0
22,29.05098040014257,15,28.77122605621804,-2.0
22,29.05098040014257,14,29.032561285156945,-1.0
22,29.05098040014257,14,29.32028976687989,0.0
22,29.05098040014257,14,29.07763838803711,0.0
22,29.05098040014257,14,29.242189839817183,0.0
23,29.05098040014257,14,29.175190171605585,0.0
23,29.05098040014257,14,27.51478153814118,-3.0
24,29.05098040014257,14,27.2666841775554,-3.0
24,29.05098040014257,13,11.198815598875695,-1.0
24,29.05098040014257,13,29.16306390919093,0.0
25,29.05098040014257,13,26.18382934220336,-2.0
-35,29.63089986991944,13,14.113524912083037,3.0
-32,29.63089986991944,51,30.28394674649755,0.0
-31,29.63089986991944,51,30.554040120563428,0.0
-31,29.63089986991944,51,29.58977703221477,-2.0
-31,29.63089986991944,51,29.76217787650593,0.0
-31,29.63089986991944,51,29.79438447076677,0.0
-30,29.63089986991944,51,29.63423352043425,0.0
-30,29.63089986991944,51,29.010790287109263,-1.0
-30,29.63089986991944,50,29.739972474869084,0.0
-30,29.63089986991944,50,29.94763244691557,0.0
-30,29.63089986991944,50,29.98514556174871,0.0
-30,29.63089986991944,50,29.762416122052077,0.0
-29,29.63089986991944,50,29.873090351547987,0.0
-29,29.63089986991944,50,28.73008329313277,-1.0
-29,29.63089986991944,50,28.68323583297124,-1.0
-28,29.63089986991944,50,29.13579743103724,-1.0
-28,29.63089986991944,49,28.900041584341785,-1.0
-28,29.63089986991944,49,29.036893929126293,-1.0
-27,29.63089986991944,49,29.006153808930428,-1.0
-27,29.63089986991944,48,29.875921827696487,0.0
-27,29.63089986991944,48,29.8980581550989,0.0
-27,29.63089986991944,48,29.387062435809483,0.0
-27,29.63089986991944,48,29.61349206506397,0.0
-27,29.63089986991944,48,29.885971829929037,0.0
-26,29.63089986991944,48,29.33158334396416,-3.0
-26,29.63089986991944,47,30.60888079310149,0.0
-24,29.63089986991944,47,29.18756697393905,-1.0
-24,29.63089986991944,46,12.86781965275118,-1.0
-24,29.63089986991944,46,30.49455992452364,0.0
-24,29.63089986991944,46,28.517228561796472,-1.0
-23,29.63089986991944,46,27.0711529394923,-2.0
-23,29.63089986991944,46,27.017525647477413,-1.0
-21,29.63089986991944,45,29.291095016193736,-1.0
-21,29.63089986991944,44,14.06108860641126,-1.0
-21,29.63089986991944,44,29.965647992211785,0.0
-21,29.63089986991944,44,28.78172405132513,-1.0
-20,29.63089986991944,44,27.752776876797256,-2.0
-20,29.63089986991944,43,29.18981529681268,-1.0
-20,29.63089986991944,43,29.32244014653525,-1.0
-19,29.63089986991944,43,29.244179897902704,-1.0
-19,29.63089986991944,43,28.24167116293128,-1.0
-19,29.63089986991944,43,28.06032014365126,-1.0
-19,29.63089986991944,43,28.196709272260875,0.0
-19,29.63089986991944,43,29.953935403105675,0.0
-18,29.63089986991944,43,27.00100107144143,-3.0
-18,29.63089986991944,42,29.10194722391045,0.0
-18,29.63089986991944,42,29.879805223911383,0.0
-17,29.63089986991944,42,28.00737367874329,-2.0
-17,29.63089986991944,41,28.956694093483897,-2.0
-16,29.63089986991944,41,28.986703467533157,-1.0
-16,29.63089986991944,41,27.58025433032248,-1.0
-16,29.63089986991944,41,27.1909463717967,-1.0
-16,29.63089986991944,40,30.052098820726076,0.0
-16,29.63089986991944,40,30.01256390422221,0.0
-16,29.63089986991944,40,30.299602382855923,0.0
-15,29.63089986991944,40,30.24699048727185,0.0
-15,29.63089986991944,41,25.665402625711494,-2.0
-15,29.63089986991944,40,29.58091223860604,-1.0
-14,29.63089986991944,40,29.281301743410825,-2.0
-14,29.63089986991944,39,29.45944155391308,-1.0
-14,29.63089986991944,39,29.218583860379937,-1.0
-13,29.63089986991944,39,28.085013029956848,-4.0
-13,29.63089986991944,39,28.64406258209564,-1.0
-12,29.63089986991944,39,26.36593804426014,-1.0
-12,29.63089986991944,38,28.762503936818987,-1.0
-12,29.63089986991944,38,28.639218094988077,-1.0
-12,29.63089986991944,38,28.762890445040043,-1.0
-11,29.63089986991944,38,28.462252610946518,-1.0
-11,29.63089986991944,37,29.249573840087933,-1.0
-11,29.63089986991944,37,29.363140381706216,-1.0
-11,29.63089986991944,37,29.371135202462384,0.0
-10,29.63089986991944,37,30.300691600339636,0.0
-10,29.63089986991944,37,27.82582130513388,-2.0
-10,29.63089986991944,36,29.38572542594744,-1.0
-9,29.63089986991944,36,28.796239314938155,-2.0
-9,29.63089986991944,36,28.649321088621317,-1.0
-9,29.63089986991944,36,28.548935244986872,-1.0
-8,29.63089986991944,36,28.09656700160501,-2.0
-8,29.63089986991944,35,28.377912739880426,-1.0
-8,29.63089986991944,35,28.660412217654297,-1.0
-7,29.63089986991944,35,27.323993550161475,-1.0
-7,29.63089986991944,34,29.314493183082483,-1.0
-7,29.63089986991944,34,29.25481792555893,-1.0
-6,29.63089986991944,35,27.21653592712699,-1.0
-6,29.63089986991944,34,27.39476893373194,-1.0
-6,29.63089986991944,33,28.97502762919178,-1.0
-6,29.63089986991944,33,29.303783699086424,-1.0
-5,29.63089986991944,34,27.17584008298121,-1.0
-5,29.63089986991944,33,28.197677884045703,-1.0
-5,29.63089986991944,33,28.310137759206924,-1.0
-5,29.63089986991944,33,28.47261518683254,-1.0
-5,29.63089986991944,33,28.36981935813227,-1.0
-4,29.63089986991944,33,26.92319091055109,-1.0
-4,29.63089986991944,32,29.14589594716916,-1.0
-4,29.63089986991944,32,29.071948049035,-1.0
-4,29.63089986991944,32,29.211991396618373,-1.0
-3,29.63089986991944,32,28.000154367403248,-1.0
-3,29.63089986991944,32,27.872143128290944,-1.0
-3,29.63089986991944,32,27.74534876686104,-1.0
-3,29.63089986991944,32,27.94391738533844,-1.0
-3,29.63089986991944,32,27.723347785706444,-1.0
-2,29.63089986991944,32,25.369409587344656,-1.0
-2,29.63089986991944,31,28.816430834994613,-1.0
-2,29.63089986991944,31,28.790606251543394,-1.0
-2,29.63089986991944,31,28.855840447961956,-1.0
-1,29.63089986991944,31,27.13389523388916,-1.0
-1,29.63089986991944,30,29.204077321378563,-1.0
-1,29.63089986991944,30,29.171414576857323,-1.0
-1,29.63089986991944,30,29.02239414646177,-1.0
0,29.63089986991944,30,28.219080631485348,-1.0
0,29.63089986991944,30,27.903139297868293,0.0
0,29.63089986991944,29,29.55578792176401,0.0
0,29.63089986991944,29,29.79065351524835,0.0
1,29.63089986991944,29,28.866978142349133,0.0
1,29.63089986991944,30,28.81175407882341,-2.0
1,29.63089986991944,29,30.218528123263503,0.0
1,29.63089986991944,29,28.963905101769164,-1.0
2,29.63089986991944,29,27.029534895443746,-2.0
2,29.63089986991944,28,29.232551316571936,-1.0
4,29.63089986991944,28,29.241045744436065,-2.0
4,29.63089986991944,27,11.67917823603053,-1.0
4,29.63089986991944,27,29.66443974416267,0.0
6,29.63089986991944,27,28.298459673690367,-3.0
6,29.63089986991944,25,7.980295956664449,-1.0
6,29.63089986991944,25,30.466751364013263,0.0
6,29.63089986991944,25,28.98070885338704,-1.0
6,29.63089986991944,25,28.81453771150239,-1.0
7,29.63089986991944,25,27.743352243603617,-1.0
7,29.63089986991944,24,29.93423349149488,0.0
7,29.63089986991944,25,29.718087928637612,0.0
7,29.63089986991944,25,28.27647144282304,-1.0
8,29.63089986991944,25,26.253552716172223,-2.0
8,29.63089986991944,24,28.682962300293944,-1.0
8,29.63089986991944,24,29.047172520186898,-1.0
9,29.63089986991944,24,26.636067972920387,-2.0
9,29.63089986991944,23,29.368506442863985,-1.0
9,29.63089986991944,23,29.414529876987046,-1.0
9,29.63089986991944,23,29.843859976302333,0.0
10,29.63089986991944,24,29.789266565364983,0.0
10,29.63089986991944,22,29.09576039637517,-1.0
10,29.63089986991944,23,28.213029194308877,-1.0
11,29.63089986991944,23,28.27019696856948,-2.0
11,29.63089986991944,22,27.893942007396085,-1.0
11,29.63089986991944,22,28.09029182263757,0.0
11,29.63089986991944,22,29.79588457802552,0.0
12,29.63089986991944,22,27.55400413865165,-2.0
12,29.63089986991944,21,29.320586465083984,-1.0
13,29.63089986991944,21,29.241116523281697,-1.0
13,29.63089986991944,21,27.921170569133693,-2.0
13,29.63089986991944,20,28.91695922951306,-1.0
13,29.63089986991944,20,28.818226330590733,-1.0
15,29.63089986991944,20,27.5333383732108,0.0
15,29.63089986991944,19,10.728144373402856,-2.0
15,29.63089986991944,19,29.820568804463704,0.0
16,29.63089986991944,19,26.967368775659,-1.0
16,29.63089986991944,18,29.116530818584067,0.0
16,29.63089986991944,18,29.82041556687298,0.0
17,29.63089986991944,18,28.723793765263785,-3.0
17,29.63089986991944,18,27.982742129601263,-1.0
18,29.63089986991944,18,27.9758813391148,-3.0
18,29.63089986991944,17,27.71865297143032,-2.0
18,29.63089986991944,17,28.42121731259936,0.0
19,29.63089986991944,17,28.949504523632136,-2.0
19,29.63089986991944,16,30.39397911573679,0.0
19,29.63089986991944,16,28.61618488393418,-1.0
20,29.63089986991944,16,28.599597740424173,-1.0
20,29.63089986991944,15,28.767120193656385,-1.0
20,29.63089986991944,15,29.004540059839957,-1.0
20,29.63089986991944,15,29.205006314138597,-1.0
20,29.63089986991944,15,29.60574110341916,-1.0
22,29.63089986991944,15,28.249108130279065,0.0
23,29.63089986991944,14,6.881872588153001,-1.0
25,29.63089986991944,14,28.07033781067487,-3.0
-32,26.620599913279626,51,11.222180000223569,0.0
-31,26.620599913279626,51,29.13057728910648,0.0
-31,26.620599913279626,51,29.241175194166573,0.0
-31,26.620599913279626,51,28.962460142467695,0.0
-31,26.620599913279626,51,28.78643619140103,0.0
-31,26.620599913279626,51,29.05816171383581,0.0
-31,26.620599913279626,51,29.19990518792187,0.0
-31,26.620599913279626,51,29.20201667363901,0.0
-31,26.620599913279626,51,29.18972857633649,0.0
-31,26.620599913279626,51,29.09831441287166,0.0
-31,26.620599913279626,51,29.315626485618797,0.0
-31,26.620599913279626,51,29.29814379827953,0.0
-31,26.620599913279626,51,29.284677628289863,0.0
-31,26.620599913279626,51,29.081869220141694,0.0
-31,26.620599913279626,51,29.14038837867418,0.0
-31,26.620599913279626,51,29.218682493979895,0.0
-31,26.620599913279626,51,29.037445811792367,0.0
-30,26.620599913279626,51,27.478450662460013,0.0
-30,26.620599913279626,50,27.497706356152705,0.0
-30,26.620599913279626,50,29.4761916256868,0.0
-30,26.620599913279626,50,29.49532439921878,0.0
-30,26.620599913279626,50,29.267942974582454,0.0
-30,26.620599913279626,50,29.321275853293308,0.0
-30,26.620599913279626,50,29.38746632374221,0.0
-30,26.620599913279626,50,29.32118167022881,0.0
-30,26.620599913279626,50,29.618319019244417,0.0
-30,26.620599913279626,50,29.43567123532904,0.0
-30,26.620599913279626,50,29.172856616743573,0.0
-30,26.620599913279626,50,29.07030780410305,0.0
-30,26.620599913279626,50,29.31582644124324,0.0
-30,26.620599913279626,50,29.45079521643943,0.0
